Date,Open,High,Low,Close,Adj Close,Volume
2021-08-01,1055.0,1060.0,1055.0,1060.0,1060.0,524138200.0
2021-08-08,1325.0,1325.0,910.0,955.0,955.0,10564293400.0
2021-08-15,960.0,965.0,775.0,865.0,865.0,4719922500.0
2021-08-22,865.0,930.0,845.0,875.0,875.0,1858305200.0
2021-08-29,880.0,975.0,870.0,895.0,895.0,1942267900.0
2021-09-05,900.0,905.0,800.0,845.0,845.0,1036298700.0
2021-09-12,845.0,875.0,825.0,860.0,860.0,777830400.0
2021-09-19,860.0,900.0,825.0,885.0,885.0,1110371100.0
2021-09-26,885.0,900.0,835.0,850.0,850.0,1018954800.0
2021-10-03,850.0,855.0,815.0,820.0,820.0,875960700.0
2021-10-10,820.0,825.0,685.0,730.0,730.0,2527727500.0
2021-10-17,730.0,740.0,670.0,675.0,675.0,1222511700.0
2021-10-24,675.0,745.0,675.0,695.0,695.0,1276580200.0
2021-10-31,695.0,700.0,655.0,665.0,665.0,970034800.0
2021-11-07,665.0,765.0,655.0,740.0,740.0,1543025400.0
2021-11-14,740.0,750.0,685.0,715.0,715.0,1011511600.0
2021-11-21,710.0,710.0,580.0,580.0,580.0,1946883300.0
2021-11-28,580.0,600.0,482.0,490.0,490.0,2417892900.0
2021-12-05,486.0,525.0,426.0,515.0,515.0,4030364200.0
2021-12-12,515.0,525.0,442.0,466.0,466.0,1309866100.0
2021-12-19,456.0,466.0,442.0,442.0,442.0,706078200.0
2021-12-26,442.0,464.0,408.0,430.0,430.0,1262760900.0
2022-01-02,430.0,515.0,420.0,472.0,472.0,2773434100.0
2022-01-09,470.0,474.0,390.0,392.0,392.0,2284075800.0
2022-01-16,394.0,406.0,344.0,368.0,368.0,2454729700.0
2022-01-23,366.0,372.0,314.0,330.0,330.0,1764719400.0
2022-01-30,336.0,394.0,332.0,382.0,382.0,1333134000.0
2022-02-06,382.0,412.0,370.0,386.0,386.0,1649734100.0
2022-02-13,386.0,390.0,364.0,374.0,374.0,747637800.0
2022-02-20,376.0,382.0,334.0,338.0,338.0,1203924900.0
2022-02-27,338.0,376.0,322.0,324.0,324.0,1181798000.0
2022-03-06,320.0,322.0,276.0,284.0,284.0,2019529000.0
2022-03-13,284.0,300.0,258.0,268.0,268.0,3034611600.0
2022-03-20,274.0,332.0,268.0,308.0,308.0,3502528300.0
2022-03-27,308.0,390.0,296.0,360.0,360.0,4640945500.0
2022-04-03,360.0,376.0,344.0,348.0,348.0,1388435400.0
2022-04-10,348.0,358.0,308.0,346.0,346.0,2027096900.0
2022-04-17,346.0,378.0,322.0,370.0,370.0,2160451400.0
2022-04-24,364.0,400.0,354.0,382.0,382.0,2348613400.0
2022-05-01,382.0,382.0,382.0,382.0,382.0,0.0
2022-05-08,376.0,376.0,270.0,272.0,272.0,2351295400.0
2022-05-15,272.0,324.0,272.0,316.0,316.0,1804143900.0
2022-05-22,316.0,316.0,276.0,286.0,286.0,1159537800.0
2022-05-29,294.0,312.0,284.0,304.0,304.0,1232037400.0
2022-06-05,300.0,304.0,278.0,280.0,280.0,1858270700.0
2022-06-12,268.0,290.0,264.0,284.0,284.0,1739774000.0
2022-06-19,280.0,300.0,274.0,288.0,288.0,1299633300.0
2022-06-26,292.0,294.0,262.0,266.0,266.0,2013687800.0
2022-07-03,266.0,270.0,248.0,258.0,258.0,960215600.0
2022-07-10,256.0,262.0,250.0,254.0,254.0,1051150000.0
2022-07-17,256.0,298.0,252.0,296.0,296.0,2490784000.0
2022-07-24,296.0,314.0,274.0,294.0,294.0,2230891200.0
2022-07-31,298.0,354.0,292.0,318.0,318.0,4379109600.0
2022-08-07,320.0,334.0,300.0,330.0,330.0,3030002400.0
2022-08-14,336.0,350.0,328.0,334.0,334.0,2275154700.0
2022-08-21,330.0,330.0,306.0,316.0,316.0,1807889900.0
2022-08-28,302.0,308.0,282.0,284.0,284.0,1722016500.0
2022-09-04,280.0,298.0,274.0,290.0,290.0,1250336400.0
2022-09-11,296.0,298.0,270.0,282.0,282.0,1229742800.0
2022-09-18,280.0,290.0,276.0,280.0,280.0,1017766600.0
2022-09-25,276.0,294.0,262.0,272.0,272.0,1471306100.0
2022-10-02,270.0,282.0,266.0,272.0,272.0,620730000.0
2022-10-09,268.0,274.0,252.0,254.0,254.0,956359600.0
2022-10-16,252.0,264.0,242.0,256.0,256.0,1169292200.0
2022-10-23,260.0,292.0,256.0,276.0,276.0,1342699400.0
2022-10-30,282.0,288.0,270.0,284.0,284.0,1088220600.0
2022-11-06,284.0,318.0,274.0,312.0,312.0,2548002500.0
2022-11-13,314.0,320.0,302.0,312.0,312.0,1661247000.0
2022-11-20,314.0,314.0,292.0,300.0,300.0,1181480700.0
2022-11-27,298.0,300.0,270.0,274.0,274.0,4074546100.0
2022-12-04,274.0,274.0,252.0,266.0,266.0,932243000.0
2022-12-11,264.0,286.0,254.0,268.0,268.0,783235900.0
2022-12-18,268.0,272.0,252.0,270.0,270.0,402422600.0
2022-12-25,270.0,276.0,260.0,262.0,262.0,322425900.0
2023-01-01,262.0,272.0,254.0,254.0,254.0,226206200.0
2023-01-08,256.0,270.0,254.0,264.0,264.0,454992700.0
2023-01-15,264.0,274.0,256.0,258.0,258.0,448631300.0
2023-01-22,258.0,294.0,258.0,290.0,290.0,1384470300.0
2023-01-29,290.0,306.0,276.0,304.0,304.0,1355850700.0
2023-02-05,304.0,306.0,278.0,284.0,284.0,714250400.0
2023-02-12,288.0,296.0,266.0,270.0,270.0,1016308400.0
2023-02-19,270.0,270.0,260.0,264.0,264.0,503673700.0
2023-02-26,264.0,266.0,258.0,266.0,266.0,417376100.0
2023-03-05,266.0,270.0,254.0,260.0,260.0,484063200.0
2023-03-12,256.0,260.0,224.0,234.0,234.0,689918300.0
2023-03-19,234.0,244.0,220.0,236.0,236.0,319218500.0
2023-03-26,236.0,268.0,232.0,248.0,248.0,1072163000.0
2023-04-02,248.0,248.0,228.0,232.0,232.0,662439700.0
2023-04-09,232.0,240.0,230.0,234.0,234.0,373092900.0
2023-04-16,234.0,236.0,228.0,228.0,228.0,182472300.0
2023-04-23,228.0,246.0,226.0,236.0,236.0,436714000.0
2023-04-30,236.0,246.0,228.0,238.0,238.0,333105300.0
2023-05-07,238.0,240.0,224.0,226.0,226.0,452774800.0
2023-05-14,228.0,228.0,198.0,200.0,200.0,1006620300.0
2023-05-21,202.0,208.0,193.0,199.0,199.0,700673500.0
2023-05-28,200.0,218.0,198.0,212.0,212.0,540364700.0
2023-06-04,212.0,220.0,204.0,216.0,216.0,926883500.0
2023-06-11,216.0,232.0,206.0,226.0,226.0,1404456700.0
2023-06-18,226.0,228.0,208.0,208.0,208.0,797941400.0
2023-06-25,210.0,212.0,206.0,212.0,212.0,298104300.0
2023-07-02,212.0,220.0,208.0,216.0,216.0,698511400.0
2023-07-09,216.0,248.0,214.0,244.0,244.0,1251408200.0
2023-07-16,244.0,248.0,220.0,224.0,224.0,933785600.0
2023-07-23,224.0,230.0,220.0,224.0,224.0,839462700.0
2023-07-30,222.0,230.0,214.0,222.0,222.0,892615600.0
2023-08-06,222.0,234.0,220.0,228.0,228.0,705089800.0
2023-08-13,230.0,238.0,228.0,232.0,232.0,720444700.0
2023-08-20,232.0,246.0,230.0,232.0,232.0,1348377200.0
2023-08-27,234.0,242.0,230.0,234.0,234.0,605825300.0
2023-09-03,234.0,252.0,230.0,246.0,246.0,1873217300.0
2023-09-10,248.0,268.0,244.0,244.0,244.0,4119474200.0
2023-09-17,240.0,240.0,222.0,228.0,228.0,1083137100.0
2023-09-24,228.0,228.0,206.0,218.0,218.0,800757300.0
2023-10-01,218.0,220.0,197.0,212.0,212.0,593733100.0
2023-10-08,212.0,218.0,206.0,206.0,206.0,272288600.0
2023-10-15,206.0,214.0,200.0,206.0,206.0,355687200.0
2023-10-22,206.0,212.0,193.0,196.0,196.0,398017300.0
2023-10-29,196.0,216.0,196.0,210.0,210.0,728625700.0
2023-11-05,212.0,216.0,204.0,210.0,210.0,181494800.0
