Date,Open,High,Low,Close,Adj Close,Volume
2018-12-31,3687.5,4025.0,3525.0,3725.0,2869.6259765625,2531064800
2019-01-31,3750.0,3837.5,3475.0,3562.5,2744.441162109375,1724258600
2019-02-28,3575.0,3762.5,3325.0,3737.5,2879.255859375,1361431000
2019-03-31,3750.0,4062.5,3650.0,3862.5,2975.5517578125,1619330000
2019-04-30,3862.5,3887.5,3487.5,3837.5,2956.292724609375,2144913200
2019-05-31,3837.5,4025.0,3837.5,4012.5,3191.073486328125,1383878400
2019-06-30,4025.0,4087.5,3812.5,3987.5,3171.19140625,2053738800
2019-07-31,3937.5,3950.0,3475.0,3625.0,2882.901123046875,1850197400
2019-08-31,3612.5,3662.5,3412.5,3487.5,2773.549560546875,1297082400
2019-09-30,3450.0,3637.5,3137.5,3512.5,2793.431884765625,2083158400
2019-10-31,3512.5,3600.0,3350.0,3487.5,2773.549560546875,1410547600
2019-11-30,3487.5,3912.5,3462.5,3837.5,3051.89892578125,1819190600
2019-12-31,3837.5,4000.0,3687.5,3775.0,3002.193603515625,1974173600
2020-01-31,3700.0,4025.0,3275.0,3637.5,2892.841796875,2232867200
2020-02-29,3575.0,3825.0,1890.0,2340.0,1954.94384765625,3498227800
2020-03-31,2325.0,2800.0,2000.0,2230.0,1863.044677734375,3137682800
2020-04-30,2230.0,2245.0,1830.0,2235.0,1867.221923828125,2824536600
2020-05-31,2235.0,2725.0,2215.0,2475.0,2067.72900390625,3937606200
2020-06-30,2500.0,3000.0,2450.0,2900.0,2422.793701171875,1802590000
2020-07-31,2925.0,3175.0,2725.0,2975.0,2485.451904296875,1960545400
2020-08-31,2987.5,3100.0,2430.0,2480.0,2071.906494140625,2492304200
2020-09-30,2500.0,2925.0,2490.0,2887.5,2412.3505859375,1767891000
2020-10-31,2837.5,3400.0,2800.0,3162.5,2642.09814453125,3153225200
2020-11-30,3162.5,3437.5,3100.0,3162.5,2642.09814453125,2169395400
2020-12-31,3162.5,3725.0,3112.5,3287.5,2746.529052734375,2594266000
2021-01-31,3325.0,3400.0,3050.0,3075.0,2568.996826171875,2383024400
2021-02-28,3112.5,3425.0,3062.5,3075.0,2568.996826171875,2358185800
2021-03-31,3125.0,3275.0,2975.0,3087.5,2667.464599609375,1620743800
2021-04-30,3050.0,3075.0,2800.0,3000.0,2591.86865234375,1526738600
2021-05-31,3000.0,3175.0,2837.5,2950.0,2548.670654296875,1968827600
2021-06-30,2975.0,3050.0,2825.0,2850.0,2462.275146484375,1349325400
2021-07-31,2887.5,3087.5,2812.5,3050.0,2635.06640625,1452176000
2021-08-31,3050.0,3175.0,2950.0,3075.0,2656.665283203125,1541881600
2021-09-30,3075.0,3662.5,3025.0,3587.5,3099.44287109375,2592267200
2021-10-31,3625.0,3750.0,3425.0,3500.0,3023.8466796875,1888179800
2021-11-30,3500.0,3675.0,3475.0,3512.5,3034.646240234375,1233945400
2021-12-31,3550.0,3887.5,3462.5,3737.5,3229.036376953125,1448451200
2022-01-31,3737.5,3975.0,3675.0,3850.0,3326.2314453125,1613654600
2022-02-28,3837.5,4050.0,3750.0,3950.0,3412.626708984375,3223316400
2022-03-31,3950.0,4537.5,3787.5,4475.0,4050.52734375,2690531800
2022-04-30,4475.0,4475.0,3862.5,4250.0,3846.869873046875,2869860400
2022-05-31,4250.0,4250.0,3950.0,3962.5,3586.640380859375,2637474000
2022-06-30,3937.5,4175.0,3587.5,4137.5,3745.041015625,2535249400
2022-07-31,4100.0,4425.0,3987.5,4425.0,4005.27001953125,1877599600
2022-08-31,4425.0,4800.0,4337.5,4712.5,4265.49951171875,2487323600
2022-09-30,4662.5,5275.0,4612.5,5275.0,4774.64453125,1840315200
2022-10-31,5300.0,5400.0,4925.0,5262.5,4763.330078125,2183194400
2022-11-30,5262.5,5500.0,4887.5,4962.5,4491.7861328125,3147393000
2022-12-31,4962.5,5075.0,4450.0,4975.0,4503.1005859375,2197536200
2023-01-31,4975.0,5275.0,4787.5,5000.0,4525.72900390625,1753691800
2023-02-28,5075.0,5475.0,4912.5,5162.5,4672.81494140625,2540082200
2023-03-31,5200.0,5425.0,5050.0,5175.0,4923.2158203125,1299828600
2023-04-30,5175.0,5250.0,4980.0,5050.0,4804.29736328125,2053623000
2023-05-31,5050.0,5250.0,4950.0,5200.0,4946.99951171875,1800300100
2023-06-30,5125.0,5800.0,5125.0,5725.0,5446.4560546875,2190789600
2023-07-31,5650.0,6100.0,5600.0,6025.0,5731.85986328125,1840293300
2023-08-31,6075.0,6150.0,5775.0,6025.0,5731.85986328125,1413167200
2023-09-30,6025.0,6200.0,5625.0,5675.0,5398.888671875,1572859200
2023-10-31,5700.0,5975.0,5625.0,5850.0,5565.37451171875,1150273100
2023-11-30,5850.0,6150.0,5650.0,6050.0,5755.6435546875,1469376300
2023-12-31,6050.0,6700.0,6025.0,6650.0,6326.451171875,1955582700
2024-01-31,6575.0,7400.0,6500.0,7000.0,6659.42236328125,2064026600
2024-02-29,7050.0,7500.0,6950.0,7250.0,6897.2587890625,1770671300
2024-03-31,7250.0,7250.0,6300.0,6900.0,6900.0,1789094100
2024-04-30,6800.0,6800.0,5525.0,5900.0,5900.0,3330007700
2024-05-31,6075.0,6350.0,5650.0,6150.0,6150.0,2144195900
2024-06-30,6175.0,6750.0,6100.0,6575.0,6575.0,1771617400
